"best_anno","most_freq_anno","anno_score","was_loc","GeneID"
"MRPL33","MRPL33","3","N","MRPL33"
"MRPL34","MRPL34","3","N","MRPL34"
"MRPL35","MRPL35","2","N","MRPL35"
"MRPL36","MRPL36","2","N","MRPL36"
"MRPL37","MRPL37","3","N","MRPL37"
"MRPL38","MRPL38","3","N","MRPL38"
"MRPL39","MRPL39","2","N","MRPL39"
"MRPL4","MRPL4","3","N","MRPL4"
"MRPL4","MRPL4","2","Y","LOC114000420"
"MRPL40","MRPL40","2","N","MRPL40"
"MRPL41","MRPL41","3","N","MRPL41"
"MRPL42","MRPL42","2","N","MRPL42"
"MRPL43","MRPL43","3","N","MRPL43"
"MRPL44","MRPL44","3","N","MRPL44"
"MRPL45","MRPL45","3","N","MRPL45"
"MRPL46","MRPL46","3","N","MRPL46"
"MRPL47","MRPL47","3","N","MRPL47"
"MRPL48","MRPL48","3","N","MRPL48"
"MRPL50","MRPL50","3","N","MRPL50"
"MRPL51","MRPL51","3","N","MRPL51"
"MRPL53","MRPL53","3","N","MRPL53"
"MRPL54","MRPL54","3","N","MRPL54"
"MRPL55","MRPL55","3","N","MRPL55"
"MRPL57","MRPL57","2","N","MRPL57"
"MRPL58","MRPL58","2","N","MRPL58"
"MRPL9","MRPL9","3","N","MRPL9"
"MRPS10","MRPS10","3","N","MRPS10"
"MRPS11","MRPS11","3","N","MRPS11"
"MRPS14","MRPS14","3","N","MRPS14"
"MRPS15","MRPS15","3","N","MRPS15"
"MRPS16","MRPS16","3","N","MRPS16"
"MRPS17","MRPS17","3","N","MRPS17"
"MRPS18A","MRPS18A","3","N","MRPS18A"
"MRPS18B","MRPS18B","2","N","MRPS18B"
"MRPS18C","MRPS18C","3","N","MRPS18C"
"MRPS2","MRPS2","3","N","MRPS2"
"MRPS21","MRPS21","3","N","MRPS21"
"MRPS22","MRPS22","3","N","MRPS22"
"MRPS23","MRPS23","3","N","MRPS23"
"MRPS24","MRPS24","3","N","MRPS24"
"MRPS25","MRPS25","3","N","MRPS25"
"MRPS26","MRPS26","3","N","MRPS26"
"MRPS27","MRPS27","2","N","MRPS27"
"MRPS28","MRPS28","2","N","MRPS28"
"MRPS30","MRPS30","3","N","MRPS30"
"MRPS31","MRPS31","2","N","MRPS31"
"MRPS33","MRPS33","3","N","MRPS33"
"MRPS34","MRPS34","3","N","MRPS34"
"MRPS35","MRPS35","3","N","MRPS35"
"MRPS36","MRPS36","3","N","MRPS36"
"MRPS5","MRPS5","3","N","MRPS5"
"MRPS5","MRPS5","2","Y","LOC113982039"
"MRPS6","MRPS6","3","N","MRPS6"
"MRPS7","MRPS7","3","N","MRPS7"
"MRPS9","MRPS9","3","N","MRPS9"
"MRRF","MRRF","3","N","MRRF"
"MRS2","MRS2","3","N","MRS2"
"MRTFA","MRTFA","2","N","MRTFA"
"LOC113988735","LOC113988735","1","N","LOC113988735"
"MRTFB","MRTFB","2","N","MRTFB"
"MRTO4","MRTO4","3","N","MRTO4"
"MSANTD1","MSANTD1","2","N","MSANTD1"
"MSANTD2","MSANTD2","3","N","MSANTD2"
"MSANTD3","MSANTD3","3","N","MSANTD3"
"MSANTD4","MSANTD4","2","N","MSANTD4"
"MSC","MSC","2","N","MSC"
"MSGN1","MSGN1","3","N","MSGN1"
"MSH2","MSH2","3","N","MSH2"
"MSH3","MSH3","2","N","MSH3"
"MSH4","MSH4","3","N","MSH4"
"MSH5","MSH5","2","N","MSH5"
"MSH6","MSH6","2","N","MSH6"
"MSI1","MSI1","2","N","MSI1"
"MSI2","MSI2","2","N","MSI2"
"MSL1","MSL1","3","N","MSL1"
"MSL2","MSL2","2","N","MSL2"
"MSL3","MSL3","3","N","MSL3"
"MSLN","MSLN","2","Y","LOC113995710"
"MSMO1","MSMO1","3","N","MSMO1"
"MSN","MSN","2","N","MSN"
"MSRB1","MSRB1","3","N","MSRB1"
"MSRB2","MSRB2","2","N","MSRB2"
"MSRB3","MSRB3","3","N","MSRB3"
"MSS51","MSS51","3","N","MSS51"
"MST1","MST1","3","N","MST1"
"MST1R","MST1R","3","N","MST1R"
"MSTN","MSTN","3","N","MSTN"
"MSTO1","MSTO1","3","N","MSTO1"
"MSX1","MSX1","3","N","MSX1"
"MSX2","MSX2","3","N","MSX2"
"MTA2","MTA2","3","N","MTA2"
"MTA3","MTA3","2","N","MTA3"
"MTA1","MTA1","2","N","MTA1"
"MTAP","MTAP","3","N","MTAP"
"MTBP","MTBP","3","N","MTBP"
"MTCH1","MTCH1","2","N","MTCH1"
"LOC114001236","LOC114001236","1","N","LOC114001236"
"MTCH2","MTCH2","3","N","MTCH2"
"MTCL1","MTCL1","3","N","MTCL1"
"MTCP1","MTCP1","2","N","MTCP1"
"MTDH","MTDH","2","N","MTDH"
"MTERF2","MTERF2","2","N","MTERF2"
"MTERF3","MTERF3","3","N","MTERF3"
"MTERF4","MTERF4","2","N","MTERF4"
"MTF1","MTF1","3","N","MTF1"
"MTF2","MTF2","3","N","MTF2"
"MTFMT","MTFMT","3","N","MTFMT"
"MTFP1","MTFP1","2","N","MTFP1"
"MTFR1","MTFR1","3","N","MTFR1"
"MTFR1L","MTFR1L","3","N","MTFR1L"
"MTFR2","MTFR2","2","N","MTFR2"
"MTG1","MTG1","3","N","MTG1"
"MTG2","MTG2","3","N","MTG2"
"MTHFD1","MTHFD1","3","N","MTHFD1"
"MTHFD1","MTHFD1","3","N","MTHFD1L"
"MTHFD2","MTHFD2","3","N","MTHFD2"
"MTHFR","MTHFR","3","N","MTHFR"
"MTHFS","MTHFS","3","N","MTHFS"
"MTHFSD","MTHFSD","3","N","MTHFSD"
"MTIF2","MTIF2","3","N","MTIF2"
"MTIF3","MTIF3","3","N","MTIF3"
"MTM1","MTM1","2","N","MTM1"
"MTMR1","MTMR1","2","N","MTMR1"
"MTMR10","MTMR10","3","N","MTMR10"
"MTMR11","MTMR11","3","N","MTMR11"
"MTMR12","MTMR12","3","N","MTMR12"
"MTMR14","MTMR14","3","N","MTMR14"
"MTMR2","MTMR2","3","N","MTMR2"
"MTMR3","MTMR3","3","N","MTMR3"
"MTMR4","MTMR4","2","N","MTMR4"
"MTMR6","MTMR6","2","N","MTMR6"
"MTMR7","MTMR7","2","N","MTMR7"
"MTMR8","MTMR8","3","N","MTMR8"
"MTMR9","MTMR9","3","N","MTMR9"
"MTNR1A","MTNR1A","3","N","MTNR1A"
"GPR50","GPR50","2","N","GPR50"
"MTO1","MTO1","3","N","MTO1"
"MTOR","MTOR","3","N","MTOR"
"MTPAP","MTPAP","3","N","MTPAP"
"MTPN","MTPN","3","N","MTPN"
"MTR","MTR","3","N","MTR"
"CUNH6orf203","CUNH6orf203","1","N","CUNH6orf203"
"MTREX","MTREX","2","N","MTREX"
"MTRF1","MTRF1","3","N","MTRF1"
"MTRF1L","MTRF1L","3","N","MTRF1L"
"LOC113998362","LOC113998362","1","N","LOC113998362"
"MTRR","MTRR","2","N","MTRR"
"MTSS1","MTSS1","3","N","MTSS1"
"MTSS1","MTSS1","2","N","MTSS1L"
"MTTP","MTTP","3","N","MTTP"
"MTURN","MTURN","2","N","MTURN"
"MTUS1","MTUS1","2","N","MTUS1"
"MTUS2","MTUS2","2","N","MTUS2"
"MTX1","MTX1","2","N","MTX1"
"MTX2","MTX2","2","N","MTX2"
"MTX3","MTX3","3","N","MTX3"
"MUC1","MUC1","2","N","MUC1"
"MUC16","MUC16","3","N","MUC16"
"MUC16","MUC16","2","Y","LOC113982889"
"MUC16","MUC16","2","Y","LOC113982890"
"MUC16","MUC16","2","Y","LOC113982891"
"LOC113989537","LOC113989537","1","N","LOC113989537"
"MUC2","MUC2","3","N","MUC2"
"PSRC1","PSRC1","1","N","PSRC1"
"MUC13","MUC13","1","N","MUC13"
"PRRT4","PRRT4","1","N","PRRT4"
"LOC113990877","LOC113990877","1","N","LOC113990877"
"LOC113998630","LOC113998630","1","N","LOC113998630"
"LOC113984028","LOC113984028","1","N","LOC113984028"
"MUC4","MUC4","2","N","MUC4"
"MUC5AC","MUC5AC","2","N","MUC5AC"
"LOC113983874","LOC113983874","1","N","LOC113983874"
"MUL1","MUL1","3","N","MUL1"
"MUS81","MUS81","3","N","MUS81"
"MUSK","MUSK","3","N","MUSK"
"PTK7","PTK7","2","N","PTK7"
"MVB12B","MVB12B","3","N","MVB12B"
"MVD","MVD","3","N","MVD"
"MVK","MVK","3","N","MVK"
"MXD1","MXD1","3","N","MXD1"
"MXD3","MXD3","2","N","MXD3"
"MXD4","MXD4","3","N","MXD4"
"MXI1","MXI1","3","N","MXI1"
"MXRA5","MXRA5","3","N","MXRA5"
"MXRA8","MXRA8","3","N","MXRA8"
"MYADML2","MYADML2","2","N","MYADML2"
"MYB","MYB","3","N","MYB"
"MYBBP1A","MYBBP1A","3","N","MYBBP1A"
"MYBL1","MYBL1","3","N","MYBL1"
"MYBL2","MYBL2","3","N","MYBL2"
"MYBPC1","MYBPC1","2","N","MYBPC1"
"MYBPC3","MYBPC3","3","N","MYBPC3"
"MYBPH","MYBPH","3","N","MYBPH"
"MYC","MYC","3","N","MYC"
"MYCBP","MYCBP","3","N","MYCBP"
"MYCBP2","MYCBP2","2","N","MYCBP2"
"MYCL","MYCL","3","N","MYCL"
"MYCN","MYCN","3","N","MYCN"
"MYCT1","MYCT1","2","N","MYCT1"
"MYD88","MYD88","3","N","MYD88"
"MYDGF","MYDGF","3","N","MYDGF"
"MYEF2","MYEF2","3","N","MYEF2"
"MYF5","MYF5","3","N","MYF5"
"MYF6","MYF6","3","N","MYF6"
"CUNH12orf10","CUNH12orf10","1","N","CUNH12orf10"
"MYH1","MYH1","2","Y","LOC114002582"
"MYH1","MYH1","2","Y","LOC113989612"
"MYH10","MYH10","3","N","MYH10"
"LOC113989614","LOC113989614","1","N","LOC113989614"
"LOC114002586","LOC114002586","1","N","LOC114002586"
"LOC113989613","LOC113989613","1","N","LOC113989613"
"MYH15","MYH15","2","N","MYH15"
"LOC114002585","LOC114002585","1","N","LOC114002585"
"MYH7","MYH7","2","Y","LOC113999653"
"MYH7B","MYH7B","3","N","MYH7B"
"MYH9","MYH9","3","N","MYH9"
"MYH11","MYH11","2","N","MYH11"
"MYL2","MYL2","3","N","MYL2"
"MYL10","MYL10","2","N","MYL10"
"MYL3","MYL3","2","Y","LOC113989355"
"MYL4","MYL4","3","N","MYL4"
"MYL6","MYL6","2","N","MYL6"
"MYL1","MYL1","2","N","MYL1"
"MYL9","MYL9","3","N","MYL9"
"MYLIP","MYLIP","3","N","MYLIP"
"MYLK","MYLK","3","N","MYLK"
"MYLK2","MYLK2","3","N","MYLK2"
"MYLK3","MYLK3","2","N","MYLK3"
"MYLK4","MYLK4","2","N","MYLK4"
"MYMK","MYMK","2","N","MYMK"
"MYNN","MYNN","3","N","MYNN"
"MYO10","MYO10","2","N","MYO10"
"PLEKHH3","PLEKHH3","1","N","PLEKHH3"
"MYO15A","MYO15A","2","N","MYO15A"
"MYO15B","MYO15B","2","N","MYO15B"
"MYO16","MYO16","2","N","MYO16"
"LOC113999776","LOC113999776","1","N","LOC113999776"
"MYO18A","MYO18A","2","N","MYO18A"
"MYO18B","MYO18B","2","N","MYO18B"
"MYO19","MYO19","2","N","MYO19"
"MYO1A","MYO1A","3","N","MYO1A"
"MYO1B","MYO1B","2","N","MYO1B"
"MYO1C","MYO1C","3","N","MYO1C"
"MYO1D","MYO1D","2","N","MYO1D"
"MYO1E","MYO1E","2","N","MYO1E"
"MYO1F","MYO1F","3","N","MYO1F"
"MYO1H","MYO1H","2","N","MYO1H"
"MYO3A","MYO3A","3","N","MYO3A"
"MYO3B","MYO3B","2","N","MYO3B"
"LOC114000924","LOC114000924","1","N","LOC114000924"
"MYO5A","MYO5A","3","N","MYO5A"
"MYO5B","MYO5B","2","N","MYO5B"
"MYO5C","MYO5C","2","N","MYO5C"
"MYO6","MYO6","3","N","MYO6"
"MYO7A","MYO7A","2","N","MYO7A"
"LOC113989948","LOC113989948","1","N","LOC113989948"
"LOC113989950","LOC113989950","1","N","LOC113989950"
"MYO7B","MYO7B","2","N","MYO7B"
"MYO9A","MYO9A","2","N","MYO9A"
"MYO9B","MYO9B","3","N","MYO9B"
"MYOC","MYOC","3","N","MYOC"
"MYOCD","MYOCD","3","N","MYOCD"
"MYOD1","MYOD1","3","N","MYOD1"
"MYOF","MYOF","2","N","MYOF"
"MYOG","MYOG","3","N","MYOG"
"MYOM1","MYOM1","3","N","MYOM1"
"MYOM2","MYOM2","3","N","MYOM2"
"MYOM2","MYOM2","2","N","MYOM3"
"MYOT","MYOT","2","N","MYOT"
"MYOZ1","MYOZ1","2","N","MYOZ1"
"MYOZ2","MYOZ2","3","N","MYOZ2"
"MYOZ2","MYOZ2","2","Y","LOC113998436"
"MYOZ3","MYOZ3","3","N","MYOZ3"
"MYPN","MYPN","2","N","MYPN"
"MYRF","MYRF","2","N","MYRF"
"MYRFL","MYRFL","2","N","MYRFL"
"MYRIP","MYRIP","2","N","MYRIP"
"LOC114000453","LOC114000453","1","N","LOC114000453"
"MYSM1","MYSM1","3","N","MYSM1"
"MYT1","MYT1","2","N","MYT1"
"MYT1L","MYT1L","2","N","MYT1L"
"MZB1","MZB1","3","N","MZB1"
"MZT1","MZT1","3","N","MZT1"
"N4BP1","N4BP1","3","N","N4BP1"
"N4BP2","N4BP2","2","N","N4BP2"
"N4BP2L1","N4BP2L1","2","N","N4BP2L1"
"N4BP2L2","N4BP2L2","2","N","N4BP2L2"
"N4BP3","N4BP3","3","N","N4BP3"
"N6AMT1","N6AMT1","3","N","N6AMT1"
"NAA15","NAA15","3","N","NAA15"
"NAA16","NAA16","2","N","NAA16"
"NAA20","NAA20","3","N","NAA20"
"NAA25","NAA25","3","N","NAA25"
"NAA30","NAA30","3","N","NAA30"
"NAA35","NAA35","3","N","NAA35"
"NAA50","NAA50","3","N","NAA50"
"NAA60","NAA60","2","N","NAA60"
"NAA80","NAA80","2","N","NAA80"
"NAAA","NAAA","2","N","NAAA"
"NAALADL2","NAALADL2","2","N","NAALADL2"
"NAB1","NAB1","3","N","NAB1"
"NAB2","NAB2","3","N","NAB2"
"NABP1","NABP1","3","N","NABP1"
"NABP2","NABP2","3","N","NABP2"
"NACA","NACA","3","N","NACA"
"NACA","NACA","3","N","NACAD"
"NACC1","NACC1","2","N","NACC1"
"NACC2","NACC2","3","N","NACC2"
"NADK","NADK","3","N","NADK"
"NADK2","NADK2","2","N","NADK2"
"NADSYN1","NADSYN1","3","N","NADSYN1"
"NAE1","NAE1","3","N","NAE1"
"NAF1","NAF1","2","N","NAF1"
"NAGA","NAGA","3","N","NAGA"
"NAGK","NAGK","2","N","NAGK"
"NAGLU","NAGLU","3","N","NAGLU"
"NAGPA","NAGPA","2","N","NAGPA"
"NAIF1","NAIF1","3","N","NAIF1"
"NALCN","NALCN","2","N","NALCN"
"NAMPT","NAMPT","3","N","NAMPT"
"NANOG","NANOG","2","Y","LOC113989398"
"NANOG","NANOG","2","Y","LOC113989402"
"NANOS1","NANOS1","3","N","NANOS1"
"NANP","NANP","3","N","NANP"
"NANS","NANS","3","N","NANS"
"NAP1L1","NAP1L1","2","N","NAP1L1"
"NAP1L4","NAP1L4","3","N","NAP1L4"
"NAPEPLD","NAPEPLD","3","N","NAPEPLD"
"NAPG","NAPG","2","N","NAPG"
"NARF","NARF","3","N","NARF"
"NARS","NARS","3","N","NARS"
"NARS2","NARS2","3","N","NARS2"
"LOC113990060","LOC113990060","1","N","LOC113990060"
"NAT10","NAT10","3","N","NAT10"
"NAT8L","NAT8L","3","N","NAT8L"
"NAT8","NAT8","3","N","NAT8"
"NAT9","NAT9","2","N","NAT9"
"NATD1","NATD1","3","N","NATD1"
"NAV1","NAV1","2","N","NAV1"
"NAV2","NAV2","2","N","NAV2"
"LOC114001571","LOC114001571","1","N","LOC114001571"
"NAV3","NAV3","3","N","NAV3"
"NAXD","NAXD","2","N","NAXD"
"NAXE","NAXE","2","N","NAXE"
"NBAS","NBAS","3","N","NBAS"
"NBEA","NBEA","3","N","NBEA"
"NBEAL1","NBEAL1","2","N","NBEAL1"
"NBEAL2","NBEAL2","2","N","NBEAL2"
"NBN","NBN","3","N","NBN"
"NBR1","NBR1","2","N","NBR1"
"NCALD","NCALD","3","N","NCALD"
"NCAM1","NCAM1","3","N","NCAM1"
"NCAM2","NCAM2","2","N","NCAM2"
"NCAPD2","NCAPD2","3","N","NCAPD2"
"NCAPD3","NCAPD3","2","N","NCAPD3"
"NCAPG","NCAPG","3","N","NCAPG"
"NCAPG2","NCAPG2","3","N","NCAPG2"
"NCAPH","NCAPH","3","N","NCAPH"
"NCAPH2","NCAPH2","2","N","NCAPH2"
"NCBP1","NCBP1","3","N","NCBP1"
"NCBP2","NCBP2","3","N","NCBP2"
"NCBP3","NCBP3","3","N","NCBP3"
"NCDN","NCDN","3","N","NCDN"
"NCEH1","NCEH1","3","N","NCEH1"
"NCF1","NCF1","3","N","NCF1"
"NCF2","NCF2","3","N","NCF2"
"NCF2","NCF2","2","Y","LOC113989175"
"NCF4","NCF4","3","N","NCF4"
"NCK2","NCK2","2","N","NCK2"
"NCKAP1","NCKAP1","3","N","NCKAP1"
"NCKAP5","NCKAP5","3","N","NCKAP5"
"NCKAP5L","NCKAP5L","3","N","NCKAP5L"
"NCKIPSD","NCKIPSD","2","N","NCKIPSD"
"NCL","NCL","3","N","NCL"
"NCLN","NCLN","3","N","NCLN"
"NCMAP","NCMAP","2","N","NCMAP"
"NCOA2","NCOA2","2","N","NCOA2"
"NCOA3","NCOA3","2","N","NCOA3"
"NCOA4","NCOA4","3","N","NCOA4"
"NCOA5","NCOA5","2","N","NCOA5"
"NCOA6","NCOA6","2","N","NCOA6"
"NCOA7","NCOA7","3","N","NCOA7"
"NCOR1","NCOR1","2","N","NCOR1"
"NCOR2","NCOR2","2","N","NCOR2"
"NCS1","NCS1","3","N","NCS1"
"NCSTN","NCSTN","3","N","NCSTN"
"NDC1","NDC1","2","N","NDC1"
"NDC80","NDC80","3","N","NDC80"
"NDE1","NDE1","3","N","NDE1"
"NDEL1","NDEL1","3","N","NDEL1"
"NDFIP1","NDFIP1","3","N","NDFIP1"
"NDFIP2","NDFIP2","3","N","NDFIP2"
"NDNF","NDNF","2","N","NDNF"
"NDOR1","NDOR1","3","N","NDOR1"
"NDP","NDP","3","N","NDP"
"NDRG1","NDRG1","3","N","NDRG1"
"NDRG3","NDRG3","2","N","NDRG3"
"NDRG4","NDRG4","2","N","NDRG4"
"NDST1","NDST1","1","N","NDST1"
"NDST2","NDST2","1","N","NDST2"
"NDST4","NDST4","3","N","NDST4"
"NDUFA1","NDUFA1","3","N","NDUFA1"
"NDUFA10","NDUFA10","3","N","NDUFA10"
"NDUFA11","NDUFA11","3","N","NDUFA11"
"NDUFA12","NDUFA12","3","N","NDUFA12"
"NDUFA13","NDUFA13","3","N","NDUFA13"
"NDUFA2","NDUFA2","3","N","NDUFA2"
"NDUFA2","NDUFA2","2","Y","LOC113997534"
"NDUFA4","NDUFA4","3","N","NDUFA4"
"NDUFA4","NDUFA4","3","N","NDUFA4L2"
"NDUFA5","NDUFA5","3","N","NDUFA5"
"NDUFA6","NDUFA6","3","N","NDUFA6"
"NDUFA7","NDUFA7","3","N","NDUFA7"
"NDUFA8","NDUFA8","3","N","NDUFA8"
"NDUFA9","NDUFA9","3","N","NDUFA9"
"NDUFA9","NDUFA9","2","Y","LOC113986624"
"NDUFAB1","NDUFAB1","3","N","NDUFAB1"
"NDUFAF1","NDUFAF1","2","N","NDUFAF1"
"NDUFAF2","NDUFAF2","3","N","NDUFAF2"
"NDUFAF3","NDUFAF3","2","N","NDUFAF3"
"NDUFAF4","NDUFAF4","2","N","NDUFAF4"
"NDUFAF5","NDUFAF5","3","N","NDUFAF5"
"NDUFAF6","NDUFAF6","2","N","NDUFAF6"
"NDUFAF7","NDUFAF7","2","N","NDUFAF7"
"NDUFB1","NDUFB1","3","N","NDUFB1"
"NDUFB10","NDUFB10","3","N","NDUFB10"
"NDUFB11","NDUFB11","2","N","NDUFB11"
"NDUFB3","NDUFB3","3","N","NDUFB3"
"NDUFB4","NDUFB4","3","N","NDUFB4"
"NDUFB5","NDUFB5","3","N","NDUFB5"
"NDUFB6","NDUFB6","3","N","NDUFB6"
"NDUFB7","NDUFB7","3","N","NDUFB7"
"NDUFB8","NDUFB8","3","N","NDUFB8"
"NDUFB9","NDUFB9","3","N","NDUFB9"
"NDUFC1","NDUFC1","2","N","NDUFC1"
"NDUFS1","NDUFS1","3","N","NDUFS1"
"NDUFS3","NDUFS3","3","N","NDUFS3"
"NDUFS4","NDUFS4","2","N","NDUFS4"
"NDUFS5","NDUFS5","3","N","NDUFS5"
"NDUFS6","NDUFS6","2","N","NDUFS6"
"NDUFS7","NDUFS7","3","N","NDUFS7"
"NDUFS8","NDUFS8","3","N","NDUFS8"
"NDUFV1","NDUFV1","3","N","NDUFV1"
"NDUFV2","NDUFV2","3","N","NDUFV2"
"NEB","NEB","3","N","NEB"
"NECAB1","NECAB1","3","N","NECAB1"
"NECAB2","NECAB2","2","N","NECAB2"
"NECAB3","NECAB3","3","N","NECAB3"
"NECAP1","NECAP1","2","N","NECAP1"
"NECAP2","NECAP2","3","N","NECAP2"
"NECTIN1","NECTIN1","2","N","NECTIN1"
"NECTIN3","NECTIN3","2","N","NECTIN3"
"LOC114001105","LOC114001105","1","N","LOC114001105"
"NEDD1","NEDD1","3","N","NEDD1"
"NEDD4","NEDD4","2","N","NEDD4"
"NEDD9","NEDD9","2","N","NEDD9"
"NEFH","NEFH","3","N","NEFH"
"NEFL","NEFL","3","N","NEFL"
"NEFM","NEFM","3","N","NEFM"
"NEGR1","NEGR1","3","N","NEGR1"
"NEIL1","NEIL1","3","N","NEIL1"
"NEIL2","NEIL2","3","N","NEIL2"
"NEIL3","NEIL3","2","N","NEIL3"
"NEK1","NEK1","2","N","NEK1"
"NEK10","NEK10","3","N","NEK10"
"NEK11","NEK11","2","N","NEK11"
"NEK2","NEK2","3","N","NEK2"
"NEK3","NEK3","2","N","NEK3"
"NEK4","NEK4","2","N","NEK4"
"NEK5","NEK5","2","N","NEK5"
"NEK6","NEK6","3","N","NEK6"
"NEK7","NEK7","3","N","NEK7"
"NEK8","NEK8","2","N","NEK8"
"NEK9","NEK9","2","N","NEK9"
"NELFA","NELFA","3","N","NELFA"
"NELFB","NELFB","3","N","NELFB"
"NELFCD","NELFCD","3","N","NELFCD"
"NELFE","NELFE","3","N","NELFE"
"NELL1","NELL1","2","N","NELL1"
"NELL2","NELL2","3","N","NELL2"
"NEMF","NEMF","3","N","NEMF"
"NEMP1","NEMP1","2","N","NEMP1"
"NEMP2","NEMP2","3","N","NEMP2"
"NENF","NENF","2","N","NENF"
"NEO1","NEO1","2","N","NEO1"
"NEPRO","NEPRO","2","N","NEPRO"
"NES","NES","3","N","NES"
"LOC113981999","LOC113981999","1","N","LOC113981999"
"NETO2","NETO2","2","N","NETO2"
"NETO1","NETO1","1","N","NETO1"
"NEU1","NEU1","2","N","NEU1"
"NEU2","NEU2","2","N","NEU2"
"NEU3","NEU3","3","N","NEU3"
"NEU4","NEU4","2","N","NEU4"
"NEURL1","NEURL1","3","N","NEURL1"
"NEURL1","NEURL1","3","N","NEURL1B"
"NEURL2","NEURL2","3","N","NEURL2"
"NEUROD1","NEUROD1","3","N","NEUROD1"
"NEUROD2","NEUROD2","3","N","NEUROD2"
"NEUROD4","NEUROD4","3","N","NEUROD4"
"NEUROD6","NEUROD6","2","N","NEUROD6"
"NEUROG1","NEUROG1","3","N","NEUROG1"
"NEUROG2","NEUROG2","3","N","NEUROG2"
"NEUROG3","NEUROG3","3","N","NEUROG3"
"NEXMIF","NEXMIF","2","N","NEXMIF"
"NEXN","NEXN","2","N","NEXN"
"NF1","NF1","2","N","NF1"
"NF2","NF2","3","N","NF2"
"NFASC","NFASC","2","N","NFASC"
"NFAT5","NFAT5","3","N","NFAT5"
"NFATC1","NFATC1","2","N","NFATC1"
"NFATC2","NFATC2","2","N","NFATC2"
"NFATC3","NFATC3","2","N","NFATC3"
"NFE2L1","NFE2L1","3","N","NFE2L1"
"NFE2L2","NFE2L2","3","N","NFE2L2"
"NFE2L3","NFE2L3","2","N","NFE2L3"
"NFIA","NFIA","3","N","NFIA"
"NFIB","NFIB","3","N","NFIB"
"NFIB","NFIB","2","Y","LOC114000553"
"NFIC","NFIC","3","N","NFIC"
"NFIL3","NFIL3","3","N","NFIL3"
"NFIX","NFIX","3","N","NFIX"
"NFKB1","NFKB1","3","N","NFKB1"
"NFKB2","NFKB2","3","N","NFKB2"
"NFKBIA","NFKBIA","3","N","NFKBIA"
"NFKBIB","NFKBIB","3","N","NFKBIB"
"NFKBID","NFKBID","2","N","NFKBID"
"NFKBIE","NFKBIE","3","N","NFKBIE"
"NFRKB","NFRKB","3","N","NFRKB"
"NFS1","NFS1","3","N","NFS1"
"NFU1","NFU1","3","N","NFU1"
"NFX1","NFX1","2","N","NFX1"
"NFXL1","NFXL1","2","N","NFXL1"
"NFYA","NFYA","3","N","NFYA"
"NFYA","NFYA","2","Y","LOC113989545"
"NFYB","NFYB","3","N","NFYB"
"NFYC","NFYC","2","N","NFYC"
"NGB","NGB","3","N","NGB"
"NGEF","NGEF","3","N","NGEF"
"NGF","NGF","3","N","NGF"
"NGFR","NGFR","3","N","NGFR"
"NGLY1","NGLY1","3","N","NGLY1"
"NHEJ1","NHEJ1","2","N","NHEJ1"
"NHLH1","NHLH1","3","N","NHLH1"
"NHLH2","NHLH2","3","N","NHLH2"
"NHLRC1","NHLRC1","3","N","NHLRC1"
"NHLRC2","NHLRC2","3","N","NHLRC2"
"NHLRC3","NHLRC3","3","N","NHLRC3"
"NHLRC4","NHLRC4","3","N","NHLRC4"
"NHP2","NHP2","3","N","NHP2"
"NHS","NHS","2","N","NHS"
"NHSL1","NHSL1","2","N","NHSL1"
"NHSL2","NHSL2","2","N","NHSL2"
"LOC113988718","LOC113988718","1","N","LOC113988718"
"FAM129A","FAM129A","2","N","FAM129A"
"FAM129B","FAM129B","1","N","FAM129B"
"NICN1","NICN1","2","N","NICN1"
"NID1","NID1","3","N","NID1"
"NID1","NID1","2","Y","LOC114001552"
"NID2","NID2","2","N","NID2"
"NIF3L1","NIF3L1","2","N","NIF3L1"
"NIFK","NIFK","3","N","NIFK"
"NIM1K","NIM1K","3","N","NIM1K"
"NIN","NIN","2","N","NIN"
"NINJ1","NINJ1","3","N","NINJ1"
"NINJ2","NINJ2","3","N","NINJ2"
"NIP7","NIP7","3","N","NIP7"
"NIPA1","NIPA1","3","N","NIPA1"
"NIPA2","NIPA2","3","N","NIPA2"
"NIPAL1","NIPAL1","2","N","NIPAL1"
"NIPAL2","NIPAL2","3","N","NIPAL2"
"NIPAL3","NIPAL3","2","N","NIPAL3"
"NIPAL4","NIPAL4","2","N","NIPAL4"
"NIPSNAP1","NIPSNAP1","3","N","NIPSNAP1"
"NIPSNAP2","NIPSNAP2","3","N","NIPSNAP2"
"NIPSNAP3A","NIPSNAP3A","2","N","NIPSNAP3A"
"NISCH","NISCH","2","N","NISCH"
"NIT2","NIT2","2","N","NIT2"
"NKAIN1","NKAIN1","2","N","NKAIN1"
"NKAIN2","NKAIN2","2","Y","LOC114001698"
"NKAIN3","NKAIN3","2","N","NKAIN3"
"NKAIN4","NKAIN4","2","N","NKAIN4"
"NKAP","NKAP","3","N","NKAP"
"NKAPD1","NKAPD1","2","N","NKAPD1"
"NKD1","NKD1","2","N","NKD1"
"NKIRAS1","NKIRAS1","2","N","NKIRAS1"
"NKIRAS2","NKIRAS2","3","N","NKIRAS2"
"NKRF","NKRF","3","N","NKRF"
"NKTR","NKTR","2","N","NKTR"
"NKX1-1","NKX1-1","3","N","NKX1-1"
